,Player,Year,Tm,Age,Pos,G,GS,rating_adj_1,df_id,pro_bowl,first_all_pro
1431,John Engelberger,2004.0,SFO,28,LDE,16.0,15.0,128.17459744485762,DL,0,0
1432,Kabeer Gbaja-Biamila,2004.0,GNB,27,RDE,16.0,15.0,120.44082993128816,DL,0,0
1433,Bobby Hamilton,2004.0,OAK,33,RDE,16.0,15.0,76.87328453601798,DL,0,0
1434,Reggie Hayward,2004.0,DEN,25,RDE,16.0,15.0,110.15466139178513,DL,0,0
1435,Patrick Kerney,2004.0,ATL,28,LDE,16.0,15.0,138.1189032725253,DL,0,0
1436,Kenard Lang,2004.0,CLE,29,RDE,16.0,15.0,151.16530801754288,DL,0,0
1437,Monsanto Pope,2004.0,DEN,26,RDT,16.0,15.0,28.077721245356695,DL,0,0
1438,Aaron Smith,2004.0,PIT,28,LDE,16.0,15.0,109.51840540822833,DL,0,0
1439,Kenechi Udeze,2004.0,MIN,21,RDE,16.0,15.0,74.54727227689847,DL,0,0
1440,Kimo von Oelhoffen,2004.0,PIT,33,RDE,16.0,15.0,20.79678253126293,DL,0,0
1441,Anthony Weaver,2004.0,BAL,24,LDE,16.0,15.0,78.89907552470132,DL,0,0
1442,Marcellus Wiley,2004.0,DAL,30,RDE,16.0,15.0,52.97877941820534,DL,0,0
1443,Josh Williams,2004.0,IND,28,RDT,16.0,15.0,42.85521888441869,DL,0,0
1444,Pat Williams,2004.0,BUF,32,RDT,16.0,15.0,68.35459119884621,DL,0,0
1445,Jason Ferguson,2004.0,NYJ,30,RDT,16.0,14.0,86.27062040359557,DL,0,0
1446,Bryce Fisher,2004.0,STL,27,RDE,16.0,14.0,103.48868160435235,DL,0,0
1447,Cletidus Hunt,2004.0,GNB,28,RDT/LDT,16.0,14.0,61.23462849792534,DL,0,0
1448,Peppi Zellner,2004.0,ARI,29,LDE,16.0,14.0,47.270005472659975,DL,0,0
1449,Jeff Zgonina,2004.0,MIA,34,RDT,16.0,14.0,96.18877526663148,DL,0,0
1450,Lional Dalton,2004.0,KAN,29,RDT,16.0,13.0,26.302923182926268,DL,0,0
1451,Bryan Robinson,2004.0,MIA,30,LDT,16.0,13.0,65.06099143419962,DL,0,0
1452,Jacques Cesaire,2004.0,SDG,24,LDE,16.0,12.0,34.22008184945111,DL,0,0
1453,Rashad Moore,2004.0,SEA,25,RDT,16.0,12.0,53.47698140973633,DL,0,0
1454,Seth Payne,2004.0,HOU,29,NT,16.0,12.0,46.44728382527043,DL,0,0
1455,Ebenezer Ekuban,2004.0,CLE,28,LDE,16.0,11.0,91.36322377112442,DL,0,0
1456,Chris Kelsay,2004.0,BUF,25,LDE,16.0,10.0,80.06501605638569,DL,0,0
1457,Damione Lewis,2004.0,STL,26,RDT,16.0,10.0,81.9043053501106,DL,0,0
1458,Keith Traylor,2004.0,NWE,35,NT,16.0,10.0,15.442706496148825,DL,0,0
1459,Antwan Odom,2004.0,TEN,23,LDE,16.0,8.0,52.40020279983124,DL,0,0
1460,John Browning,2004.0,KAN,31,LDT,16.0,7.0,64.72645718704173,DL,0,0
1461,Antonio Cochran,2004.0,SEA,28,RDE,16.0,7.0,107.70219826846372,DL,0,0
1462,Bobby McCray,2004.0,JAX,23,LDE,16.0,7.0,66.87878711048874,DL,0,0
1463,Michael Myers,2004.0,CLE,28,LDE,16.0,7.0,39.6661356392322,DL,0,0
1464,Brandon Noble,2004.0,WAS,30,LDT,16.0,7.0,30.31383728067645,DL,0,0
1465,Osi Umenyiora,2004.0,NYG,23,RDE,16.0,7.0,145.67305388871551,DL,0,0
1466,Cullen Jenkins,2004.0,GNB,23,RDT,16.0,6.0,46.193719857097584,DL,0,0
1467,Chad Lavalais,2004.0,ATL,25,RDT,16.0,6.0,34.284697182433064,DL,0,0
1468,Vince Wilfork,2004.0,NWE,23,NT,16.0,6.0,56.55390122485174,DL,0,0
1469,Ryan Denney,2004.0,BUF,27,LDE,16.0,5.0,59.83333023216171,DL,0,0
1470,Tony Brown,2004.0,SFO,24,DT,16.0,4.0,37.81096294995868,DL,0,0
1471,Michael Haynes,2004.0,CHI,24,DE,16.0,4.0,55.152478857400645,DL,0,0
1472,Will Smith,2004.0,NOR,23,DE,16.0,4.0,104.45013168283877,DL,0,0
1473,Hugh Douglas,2004.0,PHI,33,DE,16.0,3.0,24.86058473248369,DL,0,0
1474,Dewayne White,2004.0,TAM,25,DE,16.0,3.0,73.89529303060624,DL,0,0
1475,Ron Edwards,2004.0,BUF,25,DT,16.0,2.0,29.029549457022647,DL,0,0
1476,Antwan Lake,2004.0,ATL,25,DE,16.0,2.0,9.55809493409246,DL,0,0
1477,Alvin McKinley,2004.0,CLE,26,DT,16.0,2.0,56.18052552987242,DL,0,0
1478,Sam Rayburn,2004.0,PHI,24,DT,16.0,2.0,78.87770600895301,DL,0,0
1479,Jarvis Green,2004.0,NWE,25,DE,16.0,1.0,37.838325371643705,DL,0,0
1480,Tank Johnson,2004.0,CHI,23,DT,16.0,1.0,7.332443028395799,DL,0,0
1481,Lance Johnstone,2004.0,MIN,31,DE,16.0,1.0,98.13250020654738,DL,0,0
1482,Travis Kirschke,2004.0,PIT,30,DT,16.0,1.0,8.471021138395146,DL,0,0
1483,Robert Mathis,2004.0,IND,23,DE,16.0,1.0,85.85938212618242,DL,0,0
1484,Kyle Vanden Bosch,2004.0,ARI,26,DE,16.0,1.0,0.0,DL,0,0
1485,Jay Williams,2004.0,MIA,33,DE,16.0,1.0,100.01993506919625,DL,0,0
1486,Marcus Bell,2004.0,DET,25,DT,16.0,0.0,39.59004128011385,DL,0,0
1487,Tony Bryant,2004.0,NOR,28,DE,16.0,0.0,3.916708698397754,DL,0,0
1488,Kalimba Edwards,2004.0,DET,25,DE,16.0,0.0,55.6681527810048,DL,0,0
1489,Jarret Johnson,2004.0,BAL,23,DE,16.0,0.0,29.303872740610803,DL,0,0
1490,Trevor Johnson,2004.0,NYJ,23,DE,16.0,0.0,10.398898713888135,DL,0,0
1491,Ryan Kuehl,2004.0,NYG,32,DT,16.0,0.0,0.0,DL,0,0
1492,John Parrella,2004.0,OAK,35,DT,16.0,0.0,12.500908163377305,DL,0,0
1493,Kelvin Pritchett,2004.0,DET,35,DT,16.0,0.0,15.751959852488909,DL,0,0
1494,James Reed,2004.0,NYJ,27,DT,16.0,0.0,8.471021138395146,DL,0,0
1495,Gary Stills,2004.0,KAN,30,DE,16.0,0.0,20.96045027563605,DL,0,0
1496,Larry Tripplett,2004.0,IND,25,DT,16.0,0.0,32.133955795510566,DL,0,0
1497,Al Wallace,2004.0,CAR,30,DE,16.0,0.0,44.62118619589395,DL,0,0
1498,Tyler Brayton,2004.0,OAK,25,LDE,15.0,15.0,83.96867880233948,DL,0,0
1499,Brentson Buckner,2004.0,CAR,33,LDT,15.0,15.0,101.02525279235142,DL,0,0
1500,Leonardo Carson,2004.0,DAL,27,LDT,15.0,15.0,36.042382554251084,DL,0,0
1501,Shaun Ellis,2004.0,NYJ,27,LDE,15.0,15.0,155.79949927658316,DL,0,0
1502,Cornelius Griffin,2004.0,WAS,28,RDT,15.0,15.0,122.47865869790814,DL,0,0
1503,Fred Robbins,2004.0,NYG,27,RDT,15.0,15.0,119.97409988427074,DL,0,0
1504,Richard Seymour,2004.0,NWE,25,RDE,15.0,15.0,72.91671273501768,DL,0,0
1505,Gary Walker,2004.0,HOU,31,LDE,15.0,15.0,78.93258296951228,DL,0,0
1506,Jamal Williams,2004.0,SDG,28,NT,15.0,15.0,72.99318205737089,DL,0,0
1507,Brian Young,2004.0,NOR,27,RDT,15.0,15.0,60.98664263369116,DL,0,0
1508,Orpheus Roye,2004.0,CLE,31,RDT,15.0,14.0,70.04876027091672,DL,0,0
1509,Ryan Sims,2004.0,KAN,24,LDT,15.0,13.0,14.088006481058594,DL,0,0
1510,Greg Favors,2004.0,JAX,30,RDE,15.0,11.0,88.40781873894153,DL,0,0
1511,Jared Allen,2004.0,KAN,22,RDE,15.0,10.0,55.400151749094334,DL,0,0
1512,Joe Salave'a,2004.0,WAS,29,LDT,15.0,9.0,50.974713331503985,DL,0,0
1513,Langston Moore,2004.0,CIN,23,DT,15.0,8.0,40.4869329411113,DL,0,0
1514,Lance Legree,2004.0,NYG,27,LDE,15.0,7.0,48.46758293552599,DL,0,0
1515,William Joseph,2004.0,NYG,25,DT,15.0,4.0,68.29745104569284,DL,0,0
1516,Jerry DeLoach,2004.0,HOU,27,DE,15.0,3.0,32.610244413221004,DL,0,0
1517,Rien Long,2004.0,TEN,23,DT,15.0,3.0,35.201413305538786,DL,0,0
1518,Anthony Hargrove,2004.0,STL,21,DE,15.0,2.0,16.6829275462583,DL,0,0
1519,Jason Fisk,2004.0,SDG,32,DT,15.0,1.0,40.644569579857404,DL,0,0
1520,Brian Howard,2004.0,STL,23,DT,15.0,1.0,0.0,DL,0,0
1521,Eric Ogbogu,2004.0,DAL,29,DE,15.0,1.0,59.1836174254717,DL,0,0
1522,Jared DeVries,2004.0,DET,28,DE,15.0,0.0,43.95580396577789,DL,0,0
1523,Travis Hall,2004.0,ATL,32,DE,15.0,0.0,73.68862658674925,DL,0,0
1524,Israel Idonije,2004.0,CHI,24,DE,15.0,0.0,22.788589593942685,DL,0,0
1525,Brandon Mitchell,2004.0,SEA,29,DE,15.0,0.0,14.567441205429452,DL,0,0
1526,Terdell Sands,2004.0,OAK,25,DT,15.0,0.0,24.874889351640824,DL,0,0
1527,Corey Sears,2004.0,HOU,31,DE,15.0,0.0,10.195301263031958,DL,0,0
1528,Jimmy Wilkerson,2004.0,KAN,23,DE,15.0,0.0,0.728689990399583,DL,0,0
1529,Duane Clemons,2004.0,CIN,30,LDE,14.0,14.0,123.97422558677522,DL,0,0
1530,Kelly Gregg,2004.0,BAL,28,NT,14.0,14.0,78.42065103146105,DL,0,0
1531,Carlos Hall,2004.0,TEN,25,RDE,14.0,14.0,61.799975310286364,DL,0,0
1532,Jevon Kearse,2004.0,PHI,28,LDE,14.0,14.0,125.85016270218802,DL,0,0
1533,Kenny Mixon,2004.0,MIN,29,LDE,14.0,14.0,68.31939665636706,DL,0,0
1534,Ian Scott,2004.0,CHI,23,RDT,14.0,13.0,92.3553388498993,DL,0,0
1535,Anthony Adams,2004.0,SFO,24,LDT,14.0,12.0,89.8974905239164,DL,0,0
1536,Howard Green,2004.0,NOR,25,LDT,14.0,12.0,31.327425704864613,DL,0,0
1537,Kindal Moorehead,2004.0,CAR,26,RDT,14.0,12.0,86.79798091245509,DL,0,0
1538,Chris Hoke,2004.0,PIT,28,NT,14.0,10.0,36.76305259762833,DL,0,0
1539,Randy Starks,2004.0,TEN,21,RDT,14.0,8.0,83.30422308299919,DL,0,0
1540,Bryan Thomas,2004.0,NYJ,25,RDE,14.0,6.0,58.9973433211341,DL,0,0
1541,Ma'ake Kemoeatu,2004.0,BAL,25,DT,14.0,3.0,13.452860476730729,DL,0,0
1542,DeQuincy Scott,2004.0,SDG,26,DT,14.0,2.0,41.09332222424535,DL,0,0
1543,Ron Warner,2004.0,WAS,29,DE,14.0,2.0,32.732187494493175,DL,0,0
1544,Rocky Bernard,2004.0,SEA,25,DT,14.0,1.0,86.69789704359249,DL,0,0
1545,Jared Clauss,2004.0,TEN,23,DT,14.0,1.0,10.923537067534237,DL,0,0
1546,Robert Geathers,2004.0,CIN,21,DE,14.0,1.0,72.70204246678095,DL,0,0
1547,Raylee Johnson,2004.0,DEN,34,DE,14.0,1.0,31.088270836923957,DL,0,0
1548,Dario Romero,2004.0,MIA,26,DT,14.0,1.0,32.572081670413034,DL,0,0
1549,R-Kal Truluck,2004.0,GNB,30,DE,14.0,1.0,8.796329169823531,DL,0,0
1550,Akbar Gbaja-Biamila,2004.0,OAK,25,DE,14.0,0.0,29.342171179178468,DL,0,0
1551,Tyoka Jackson,2004.0,STL,33,DT,14.0,0.0,69.62048695158065,DL,0,0
1552,Calvin Pace,2004.0,ARI,24,DE,14.0,0.0,93.21913385998697,DL,0,0
1553,Tyrone Rogers,2004.0,CLE,30,DE,14.0,0.0,25.96583717298274,DL,0,0
1554,Roderick Coleman,2004.0,ATL,28,LDT,13.0,13.0,150.3298050598922,DL,0,0
1555,Gerard Warren,2004.0,CLE,26,LDT,13.0,13.0,56.92320854556735,DL,0,0
1556,Darren Howard,2004.0,NOR,28,RDE,13.0,12.0,127.73511602661874,DL,0,0
1557,Chris Hovan,2004.0,MIN,26,LDT,13.0,9.0,36.11374148708664,DL,0,0
1558,Chidi Ahanotu,2004.0,2TM,34,DE,13.0,5.0,25.30584795731922,DL,0,0
1559,Chidi Ahanotu,2004.0,MIA,34,DE,5.0,0.0,11.65903984639332,DL,0,0
1560,Chidi Ahanotu,2004.0,TAM,34,RDT,8.0,5.0,40.141131375115435,DL,0,0
1561,Ross Kolodziej,2004.0,ARI,26,DT,13.0,4.0,2.690547656859998,DL,0,0
1562,Travis LaBoy,2004.0,TEN,23,DE,13.0,2.0,16.682321273620015,DL,0,0
1563,Hollis Thomas,2004.0,PHI,30,DT,13.0,2.0,29.847457327886858,DL,0,0
1564,Jermaine Haley,2004.0,WAS,31,DT,13.0,1.0,19.24953178414419,DL,0,0
1565,Ellis Johnson,2004.0,DEN,31,DT,13.0,0.0,31.78769737253073,DL,0,0
1566,Brett Keisel,2004.0,PIT,26,DE,13.0,0.0,0.0,DL,0,0
1567,John Abraham,2004.0,NYJ,26,RDE,12.0,12.0,142.96203359161052,DL,0,0
1568,Ed Jasper,2004.0,ATL,31,RDT,12.0,12.0,81.62629620047329,DL,0,0
1569,Adewale Ogunleye,2004.0,CHI,27,LDE,12.0,12.0,112.93326748741326,DL,0,0
1570,Derrick Burgess,2004.0,PHI,26,RDE,12.0,11.0,71.09967398775714,DL,0,0
1571,Demetric Evans,2004.0,WAS,25,RDE,12.0,8.0,45.82026026656325,DL,0,0
1572,Alfonso Boone,2004.0,CHI,28,DT,12.0,2.0,30.40552430364264,DL,0,0
1573,Jordan Carstens,2004.0,CAR,23,DT,12.0,1.0,0.12144833173326454,DL,0,0
1574,Kenyon Coleman,2004.0,DAL,25,DE,12.0,0.0,10.070876991523713,DL,0,0
1575,Steve Martin,2004.0,MIN,30,DT,12.0,0.0,20.591628523549538,DL,0,0
1576,Anton Palepoi,2004.0,2TM,26,DE,12.0,0.0,29.222408329814012,DL,0,0
1577,Anton Palepoi,2004.0,SEA,26,DE,1.0,0.0,0.0,DL,0,0
1578,Anton Palepoi,2004.0,DEN,26,DE,11.0,0.0,32.44971591259537,DL,0,0
1579,Kemp Rasmussen,2004.0,CAR,25,DE,12.0,0.0,0.0,DL,0,0
1580,Darrion Scott,2004.0,MIN,23,DE,12.0,0.0,27.95330404759275,DL,0,0
1581,Junior Siavii,2004.0,KAN,26,DT,12.0,0.0,12.26628150505964,DL,0,0
1582,Corey Williams,2004.0,GNB,24,DT,12.0,0.0,37.46417653461845,DL,0,0
1583,Norman Hand,2004.0,NYG,32,LDT,11.0,11.0,24.9503019334764,DL,0,0
1584,Rob Meier,2004.0,JAX,27,LDE,11.0,8.0,42.65803381562008,DL,0,0
1585,Marcus Tubbs,2004.0,SEA,23,DT,11.0,3.0,37.04959746197739,DL,0,0
1586,Alan Harper,2004.0,NYJ,25,DT,11.0,0.0,0.0,DL,0,0
1587,Jerome McDougle,2004.0,PHI,26,DE,11.0,0.0,20.924605266166825,DL,0,0
1588,Josh Thomas,2004.0,IND,23,DE,11.0,0.0,3.709694496579692,DL,0,0
1589,Albert Haynesworth,2004.0,TEN,23,RDT,10.0,10.0,147.3500700404135,DL,0,0
1590,Grady Jackson,2004.0,GNB,31,LDT,10.0,10.0,60.742626790993924,DL,0,0
1591,Tommy Kelly,2004.0,OAK,24,DE,10.0,3.0,85.19470098335105,DL,0,0
1592,Adrian Dingle,2004.0,SDG,27,DE,10.0,2.0,23.30854178894334,DL,0,0
1593,Carl Powell,2004.0,CIN,30,DE,10.0,2.0,68.7924586562421,DL,0,0
1594,Justin Bannan,2004.0,BUF,25,DT,10.0,0.0,0.0,DL,0,0
1595,Juqua Parker,2004.0,TEN,26,DE,10.0,0.0,25.024391319387448,DL,0,0
1596,Derrick Ransom,2004.0,JAX,28,DT,10.0,0.0,0.0,DL,0,0
1597,Daleroy Stewart,2004.0,2TM,26,DT,10.0,0.0,0.0,DL,0,0
1598,Daleroy Stewart,2004.0,DAL,26,DT,1.0,0.0,0.0,DL,0,0
1599,Daleroy Stewart,2004.0,SFO,26,DT,9.0,0.0,0.0,DL,0,0
1600,Grant Wistrom,2004.0,SEA,28,RDE,9.0,9.0,145.00119679630444,DL,0,0
1601,Spencer Johnson,2004.0,MIN,23,LDT,9.0,7.0,71.09673927385948,DL,0,0
1602,Jimmy Kennedy,2004.0,STL,25,RDT,9.0,5.0,36.69621970577552,DL,0,0
1603,Sam Williams,2004.0,OAK,24,DE,9.0,4.0,72.22867340145731,DL,0,0
1604,Vonnie Holliday,2004.0,KAN,29,DE,9.0,3.0,58.21516675891838,DL,0,0
1605,James Lee,2004.0,GNB,24,DT,9.0,1.0,1.1335177628437956,DL,0,0
1606,Erik Flowers,2004.0,STL,26,DE,9.0,0.0,9.292391744064755,DL,0,0
1607,Kenny Peterson,2004.0,GNB,26,DE,9.0,0.0,5.555486056083997,DL,0,0
1608,Brad Scioli,2004.0,IND,28,DE,9.0,0.0,43.32537359272244,DL,0,0
1609,Anthony McFarland,2004.0,TAM,27,LDT,8.0,8.0,69.84505138638913,DL,0,0
1610,Michael Strahan,2004.0,NYG,33,LDE,8.0,8.0,110.18076071358188,DL,0,0
1611,Keith Washington,2004.0,NYG,32,RDE,8.0,8.0,48.47491155385326,DL,0,0
1612,Chris Cooper,2004.0,SFO,27,DT,8.0,2.0,26.65334082563279,DL,0,0
1613,Grant Irons,2004.0,OAK,25,DE,8.0,2.0,39.46350234535018,DL,0,0
1614,Chuck Wiley,2004.0,2TM,29,DE,8.0,2.0,0.0,DL,0,0
1615,Chuck Wiley,2004.0,MIN,29,DE,5.0,2.0,0.0,DL,0,0
1616,Chuck Wiley,2004.0,NYG,29,DE,3.0,0.0,5.399800037853309,DL,0,0
1617,Shaun Smith,2004.0,2TM,23,DT,8.0,2.0,2.9428132292848477,DL,0,0
1618,Shaun Smith,2004.0,NOR,23,DT,5.0,1.0,10.089645357548047,DL,0,0
1619,Shaun Smith,2004.0,CIN,23,DT,3.0,1.0,0.0,DL,0,0
1620,Kendrick Clancy,2004.0,PIT,26,DT,8.0,0.0,1.6395524783990603,DL,0,0
1621,DeVone Claybrooks,2004.0,DAL,27,DT,8.0,0.0,0.0,DL,0,0
1622,Luther Elliss,2004.0,DEN,31,DT,8.0,0.0,19.856802238388624,DL,0,0
1623,Jamaal Green,2004.0,PHI,24,DE,8.0,0.0,6.193864918396451,DL,0,0
1624,Elton Patterson,2004.0,2TM,23,DE,8.0,0.0,6.193864918396451,DL,0,0
1625,Elton Patterson,2004.0,CIN,23,DE,2.0,0.0,0.0,DL,0,0
1626,Elton Patterson,2004.0,JAX,23,DE,6.0,0.0,9.230073211728044,DL,0,0
1627,Willie Whitehead,2004.0,NOR,31,DE,8.0,0.0,2.4803562581947305,DL,0,0
1628,Andre Carter,2004.0,SFO,25,RDE,7.0,6.0,84.5497615659318,DL,0,0
1629,Johnathan Sullivan,2004.0,NOR,23,DT,7.0,4.0,15.855156990432642,DL,0,0
1630,Andrew Williams,2004.0,SFO,25,DE,7.0,3.0,30.383213611949298,DL,0,0
1631,Casey Hampton,2004.0,PIT,27,NT,6.0,6.0,31.09097148641547,DL,0,0
1632,Tony Williams,2004.0,CIN,29,RDT,6.0,6.0,27.821234165737856,DL,0,0
1633,Dan Klecko,2004.0,NWE,23,DT,6.0,2.0,0.0,DL,0,0
1634,Chad Eaton,2004.0,DAL,32,DT,6.0,1.0,19.058219008701865,DL,0,0
1635,Dave Ball,2004.0,SDG,23,DE,6.0,0.0,43.983876191034234,DL,0,0
1636,Jon Bradley,2004.0,TAM,23,DT,6.0,0.0,13.807837835810016,DL,0,0
1637,Chris Clemons,2004.0,WAS,23,DE,6.0,0.0,88.7569174313894,DL,0,0
1638,Aubrayo Franklin,2004.0,BAL,24,DT,6.0,0.0,0.0,DL,0,0
1639,Amon Gordon,2004.0,CLE,23,DT,6.0,0.0,0.0,DL,0,0
1640,Damian Gregory,2004.0,TAM,27,DT,6.0,0.0,3.157656625064856,DL,0,0
1641,Shurron Pierson,2004.0,CHI,22,DE,6.0,0.0,0.0,DL,0,0
1642,Josh Savage,2004.0,TAM,24,DE,6.0,0.0,0.0,DL,0,0
1643,Ellis Wyms,2004.0,TAM,25,DE,6.0,0.0,39.2960909933899,DL,0,0
1644,Phillip Daniels,2004.0,WAS,31,RDE,5.0,5.0,11.65903984639332,DL,0,0
1645,Brandon Whiting,2004.0,SFO,28,RDE,5.0,5.0,16.81607559591341,DL,0,0
1646,Kenderick Allen,2004.0,NYG,26,DT,5.0,2.0,59.77215931635853,DL,0,0
1647,Bo Schobel,2004.0,TEN,23,DE,5.0,2.0,30.26893607264413,DL,0,0
1648,Willie Blade,2004.0,JAX,25,DT,5.0,1.0,4.372139942397495,DL,0,0
1649,Otis Leverette,2004.0,SFO,26,DE,5.0,1.0,29.596054773567648,DL,0,0
1650,Matthias Askew,2004.0,CIN,22,DT,5.0,0.0,0.0,DL,0,0
1651,Mario Monds,2004.0,MIA,28,DT,5.0,0.0,4.372139942397495,DL,0,0
1652,Josh Shaw,2004.0,MIA,25,DT,5.0,0.0,0.0,DL,0,0
1653,Kris Jenkins,2004.0,CAR,25,DT,4.0,4.0,41.36740697205702,DL,0,0
1654,Damane Duckett,2004.0,NYG,23,DT,4.0,1.0,25.251918458181684,DL,0,0
1655,Dwan Edwards,2004.0,BAL,23,DT,4.0,0.0,0.0,DL,0,0
1656,Paul Grasmanis,2004.0,PHI,30,DT,4.0,0.0,46.27201295307345,DL,0,0
1657,Omari Jordan,2004.0,CAR,26,DT,4.0,0.0,15.302489798391232,DL,0,0
1658,Corey Smith,2004.0,TAM,25,DE,4.0,0.0,0.0,DL,0,0
1659,Craig Terrill,2004.0,SEA,24,DT,4.0,0.0,0.0,DL,0,0
1660,Lionel Barnes,2004.0,JAX,28,DE,3.0,3.0,46.97260003511152,DL,0,0
1661,Ryan Boschetti,2004.0,WAS,23,DT,3.0,1.0,22.682933688458764,DL,0,0
1662,Colin Cole,2004.0,GNB,24,DT,3.0,1.0,28.288292220429902,DL,0,0
1663,Davern Williams,2004.0,NYG,24,DT,3.0,1.0,34.3607088070931,DL,0,0
1664,James Atkins,2004.0,SFO,26,DT,3.0,0.0,0.0,DL,0,0
1665,Wendell Bryant,2004.0,ARI,24,DT,3.0,0.0,0.0,DL,0,0
1666,Eric Downing,2004.0,SDG,26,DT,3.0,0.0,0.0,DL,0,0
1667,Junior Glymph,2004.0,ATL,24,DE,3.0,0.0,29.222408329814012,DL,0,0
1668,Brandon Green,2004.0,JAX,24,DE,3.0,0.0,9.230073211728044,DL,0,0
1669,Junior Ioane,2004.0,HOU,27,DT,3.0,0.0,9.230073211728044,DL,0,0
1670,Alain Kashama,2004.0,CHI,25,DE,3.0,0.0,0.0,DL,0,0
1671,Cleveland Pinkney,2004.0,ATL,27,DT,3.0,0.0,17.077575156487637,DL,0,0
1672,Larry Smith,2004.0,GNB,30,DT,3.0,0.0,2.2421434127884545,DL,0,0
1673,Khaleed Vaughn,2004.0,ATL,23,DE,3.0,0.0,9.230073211728044,DL,0,0
1674,Melvin Williams,2004.0,SFO,25,DE,3.0,0.0,52.29843619048587,DL,0,0
1675,Tim Bowens,2004.0,MIA,31,DT,2.0,2.0,5.0448226787740245,DL,0,0
1676,Courtney Brown,2004.0,CLE,26,DE,2.0,2.0,15.302489798391232,DL,0,0
1677,Larry Chester,2004.0,MIA,29,DT,2.0,2.0,74.49831517269274,DL,0,0
1678,Paul Spicer,2004.0,JAX,29,DE,2.0,2.0,55.380637833068235,DL,0,0
1679,Trevor Pryce,2004.0,DEN,29,DE,2.0,1.0,0.0,DL,0,0
1680,Lorenzo Bromell,2004.0,NYG,29,DE,2.0,0.0,5.0448226787740245,DL,0,0
1681,Darius Holland,2004.0,DEN,31,DT,2.0,0.0,40.82621956596938,DL,0,0
1682,Rodney Leisle,2004.0,NOR,23,DT,2.0,0.0,15.302489798391232,DL,0,0
1683,Anthony Maddox,2004.0,JAX,26,DT,2.0,0.0,0.0,DL,0,0
1684,Terrance Martin,2004.0,CIN,25,DE,2.0,0.0,0.0,DL,0,0
1685,Nick Eason,2004.0,CLE,24,DT,1.0,0.0,13.452860476730729,DL,0,0
1686,Josh Evans,2004.0,NYJ,32,DT,1.0,0.0,0.0,DL,0,0
1687,Ronald Flemons,2004.0,MIA,25,DE,1.0,0.0,0.0,DL,0,0
1688,Ethan Kelley,2004.0,NWE,24,DT,1.0,0.0,0.0,DL,0,0
1689,Anthony Adams,2005.0,SFO,25,NT,16.0,16.0,41.02859245717438,DL,0,0
1690,Raheem Brock,2005.0,IND,27,LDE,16.0,16.0,125.29495530553355,DL,0,0
1691,Alex Brown,2005.0,CHI,26,RDE,16.0,16.0,142.88853948959442,DL,0,0
1692,Brentson Buckner,2005.0,CAR,34,LDT,16.0,16.0,71.508432520071,DL,0,0
1693,Kevin Carter,2005.0,MIA,32,LDE,16.0,16.0,111.08107241164373,DL,0,0
1694,Roderick Coleman,2005.0,ATL,29,LDT,16.0,16.0,139.33467870871806,DL,0,0
1695,Phillip Daniels,2005.0,WAS,32,RDE,16.0,16.0,127.08660843160754,DL,0,0
1696,Darnell Dockett,2005.0,ARI,24,RDT,16.0,16.0,73.68301745048728,DL,0,0
1697,Kabeer Gbaja-Biamila,2005.0,GNB,28,RDE,16.0,16.0,104.87850084397957,DL,0,0
1698,Robert Geathers,2005.0,CIN,22,RDE,16.0,16.0,56.055699233320745,DL,0,0
1699,Kelly Gregg,2005.0,BAL,29,RDT,16.0,16.0,69.5520086825488,DL,0,0
1700,Tommie Harris,2005.0,CHI,22,RDT,16.0,16.0,71.24647375384022,DL,0,0
1701,Vonnie Holliday,2005.0,MIA,30,RDT,16.0,16.0,104.26460165597527,DL,0,0
1702,Chris Hovan,2005.0,TAM,27,LDT,16.0,16.0,40.59072553090059,DL,0,0
1703,Grady Jackson,2005.0,GNB,32,LDT,16.0,16.0,104.52392703523579,DL,0,0
1704,Aaron Kampman,2005.0,GNB,26,LDE,16.0,16.0,123.60406003177006,DL,0,0
1705,Chris Kelsay,2005.0,BUF,26,LDE,16.0,16.0,90.59814545779186,DL,0,0
1706,Ma'ake Kemoeatu,2005.0,BAL,26,LDT,16.0,16.0,28.054763193083883,DL,0,0
1707,Patrick Kerney,2005.0,ATL,29,LDE,16.0,16.0,112.52133622691623,DL,0,0
1708,Alvin McKinley,2005.0,CLE,27,RDE,16.0,16.0,78.60042259897385,DL,0,0
1709,Chike Okeafor,2005.0,ARI,29,LDE,16.0,16.0,127.57211152553222,DL,0,0
1710,Julius Peppers,2005.0,CAR,25,LDE,16.0,16.0,145.30387380330635,DL,0,0
1711,Ryan Pickett,2005.0,STL,26,LDT,16.0,16.0,103.02024392662756,DL,0,0
1712,Trevor Pryce,2005.0,DEN,30,RDE,16.0,16.0,85.50666547675455,DL,0,0
1713,Cory Redding,2005.0,DET,25,LDE,16.0,16.0,81.40182309085485,DL,0,0
1714,Orpheus Roye,2005.0,CLE,32,LDE,16.0,16.0,103.46971398072523,DL,0,0
1715,Aaron Schobel,2005.0,BUF,28,RDE,16.0,16.0,153.75914784714243,DL,0,0
1716,Aaron Smith,2005.0,PIT,29,LDE,16.0,16.0,93.56440973369222,DL,0,0
1717,Justin Smith,2005.0,CIN,26,LDE,16.0,16.0,109.10239356715225,DL,0,0
